portfolio,expected_return,sharpe_ratio,volatility,
["IE00B50W2R13_IE00BH65QH62_IE00BDFB7639",0.018563057749408928,-0.10070342359906373,0.014269050636372127]
["IE00B50MZ724_GB00B3X7QG63_IE00B1S75374",0.055210879169650805,0.4440632930917728,0.07929247861154315]
["GB00B5B71H80_GB00B3X7QG63_IE00BDFB7639",0.0410811501000507,0.26620040404599243,0.07919278024990688]
["IE00B523L313_IE00BFRTDB69_IE00B1S74Q32",0.052542868235101126,0.6616910261106964,0.04918136554818097]
["GB00B3X7QG63_IE00B50MZ948_IE00B1S75374",0.040545261451108275,0.26979913704793673,0.07615021187950606]
["GB00B3X7QG63_IE00B50MZ948_IE00BFRTDB69",0.03413645942289349,0.19611278376304137,0.0720833142625432]
["GB00B3X7QG63_IE00B3X1NT05_IE00BFRTDB69",0.04945158264516611,0.4097491478578264,0.07187710529512836]
["IE00B523L313_GB00B4M89245_IE00B50W2R13",0.06179899602467645,0.6887093726336582,0.06069177752705041]
["GB00B45Q9038_IE00BFRTDB69_IE00B1S75374",0.038128284597434434,0.26960746280823406,0.06723955045090384]
["IE00B50MZ948_GB00B5B71Q71_IE00B1S75374",0.06930006113412837,0.5220351584194018,0.09443820083573914]
["GB00B5B71H80_IE00B523L313_IE00BFRTDB69",0.05458121992910077,0.47267685055735953,0.07316038407280603]
["IE00B50MZ724_IE00B50W2R13_IE00B1S75374",0.047089933195680334,0.4697309071653819,0.057671174671379596]
["IE00B50MZ724_GB00B45Q9038_IE00BDFB7639",0.05621347914270433,0.522441219128969,0.06931589204060241]
["GB00B45Q9038_IE00B1S74Q32_IE00B9M1BB17",0.04225358500183633,0.38591799237142055,0.05766402562650857]
["GB00B5B71Q71_GB00B4M89245_IE00B1S75374",0.07537958103616225,0.7000533350412792,0.07910765975123417]
["IE00B50W2R13_IE00BFRTDB69_IE00B9M1BB17",0.021081020642267634,0.0576874531629729,0.018739267951622698]
["IE00B523L313_GB00B45Q9038_IE00B1S74Q32",0.07050666804773517,0.6759415002717251,0.07472047215244476]
["GB00BD3RZ582_GB00B5B71Q71_IE00BFRTDB69",0.08180024823668633,0.6522558379461938,0.09474847849776452]
["GB00BD3RZ368_GB00B5B71H80_IE00BDFB7639",0.04044143414815099,0.25552236158031827,0.07999861155684271]
["GB00B5B71Q71_IE00B1S74Q32_IE00B9M1BB17",0.06641485674632627,0.7507200229844853,0.061827119732072874]
["GB00BD3RZ368_GB00B5B71H80_IE00BFRTDB69",0.03753332342481782,0.2249016411892268,0.07795996210657131]
["GB00B5B71H80_IE00B50W2R13_IE00BDFB7639",0.03305374624068819,0.2995988062203679,0.043570755188812704]
["IE00B50MZ724_IE00B50W2R13_IE00B9M1BB17",0.0424047455271135,0.4405073591133618,0.050861228680058844]
["GB00B45Q9038_GB00B4M89245_IE00BH65QH62",0.04069782083234201,0.27378126983373396,0.07559984233001657]
